YEAR;MO;DY;ALLSKY_SFC_SW_DIFF;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_SFC_SW_DNI;ALLSKY_KT;ALLSKY_SFC_LW_DWN;T2MDEW;T2MWET;TS;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_MAX;WS50M;ALLSKY_SFC_UV_INDEX;ALLSKY_SFC_PAR_TOT
2015;6;10;19.334;35.628;65.669;17.354;0.39;75.257;15.19;16.09;17.56;12.93;90.17;12.61;83.91;1.32;2.16;2.38;1.52;16.027
2015;6;11;22.094;40.315;64.459;21.295;0.44;75.566;14.75;15.8;17.51;12.56;88.51;2.46;84.0;1.54;2.21;2.63;1.67;18.134
2015;6;12;17.587;32.796;65.844;17.561;0.36;7.633;14.31;15.05;16.21;12.2;91.49;17.71;84.02;1.53;1.91;2.96;1.43;14.777
2015;6;13;20.045;31.625;65.302;0.8054;0.35;76.174;14.2;15.3;16.98;12.15;88.0;13.98;83.96;1.64;2.16;2.92;1.37;14.251
2015;6;14;21.458;48.492;65.081;37.478;0.53;71.328;14.3;15.73;17.66;12.26;84.53;10.2;83.85;1.55;2.2;2.92;1.92;21.624
2015;6;15;2.166;46.286;66.905;36.089;0.51;77.688;15.1;16.01;17.51;12.88;89.98;8.21;83.92;1.68;2.36;2.83;1.97;20.729
2015;6;16;17.371;36.007;65.765;23.047;0.4;76.958;13.7;14.79;16.48;11.73;87.96;12.14;84.04;1.54;2.33;2.75;1.58;16.248
2015;6;17;16.025;28.858;66.122;15.053;0.32;76.894;13.09;14.32;16.22;11.28;86.51;41.85;83.97;1.54;2.27;2.8;1.32;1.32
2015;6;18;1.764;33.718;65.417;1.807;0.37;77.834;13.65;14.67;16.31;11.7;88.49;7.8;83.91;1.69;2.43;3.03;1.51;15.377
2015;6;19;16.068;33.211;6.498;20.546;0.37;76.462;14.18;15.09;16.62;12.1;89.96;12.31;84.02;1.42;2.16;2.59;1.47;14.762
2015;6;20;16.459;30.034;63.386;1.332;0.33;78.418;12.09;13.25;14.9;10.54;87.25;15.67;84.12;1.39;2.35;2.67;1.34;13.858
2015;6;21;17.722;29.222;6.697;0.9079;0.32;74.167;12.02;13.54;15.78;10.47;83.22;2.47;84.12;1.53;1.84;2.86;1.37;13.229
2015;6;22;18.586;35.002;65.316;2.123;0.39;7.303;12.06;13.66;15.98;10.51;82.23;0.06;84.15;1.38;1.78;2.63;1.54;15.766
2015;6;23;16.644;32.525;66.595;20.366;0.36;78.094;12.89;13.75;15.13;11.08;90.11;2.07;84.2;1.28;1.91;2.23;1.49;14.851
2015;6;24;14.734;30.504;68.592;22.094;0.34;77.218;13.38;14.22;15.71;11.45;90.75;12.47;84.23;1.05;1.58;1.97;1.42;13.906
2015;6;25;16.008;31.344;68.182;19.978;0.35;76.584;12.98;13.66;14.87;11.16;92.18;26.29;84.18;1.23;2.0;2.27;1.42;14.436
2015;6;26;14.436;29.614;6.923;22.879;0.33;75.463;12.3;13.49;15.48;10.67;87.15;6.68;84.19;1.42;1.98;2.36;1.36;13.481
2015;6;27;1.709;40.862;68.395;36.818;0.45;76.603;12.21;13.78;16.16;10.61;83.08;1.08;84.21;1.37;1.93;2.42;1.71;1.812
2015;6;28;17.146;34.123;6.834;24.019;0.38;75.144;10.91;13.31;16.35;9.75;75.44;0.56;84.13;1.57;2.45;2.84;1.5;1.529
2015;6;29;2.015;38.623;66.931;25.591;0.43;74.383;13.22;14.23;15.7;11.39;88.38;6.91;84.02;1.65;2.36;3.14;1.62;1.739
2015;6;30;21.382;43.603;65.861;29.426;0.48;74.203;13.98;15.3;17.32;11.96;85.46;1.7;83.99;1.41;1.83;2.55;1.73;19.493
2015;7;1;21.634;43.087;63.902;27.334;0.47;76.111;13.98;15.3;17.37;11.93;85.76;0.54;84.01;1.63;2.24;2.81;1.67;1.908
2015;7;2;1.722;4.057;67.546;32.117;0.45;77.395;14.49;15.7;17.59;12.35;86.79;6.47;83.92;1.51;1.87;2.75;1.75;18.336
2015;7;3;17.446;56.064;69.139;56.438;0.62;70.224;14.44;15.6;17.33;12.35;87.35;2.72;83.81;1.65;2.07;2.93;2.32;24.806
2015;7;4;1.734;29.801;6.667;12.905;0.33;78.386;14.63;15.51;17.0;12.48;90.2;19.59;83.86;1.34;1.75;2.47;1.36;13.678
2015;7;5;21.077;32.484;66.125;0.66;0.36;75.334;14.76;15.75;17.33;12.58;89.16;17.99;83.95;1.24;1.93;1.98;1.41;1.445
2015;7;6;23.126;37.272;63.648;0.9761;0.41;78.833;14.51;15.29;16.55;12.37;91.23;8.8;84.0;1.23;2.35;2.14;1.63;17.119
2015;7;7;2.021;38.597;66.048;22.289;0.42;73.846;13.45;14.63;16.15;11.59;86.76;7.2;83.96;1.3;2.15;2.45;1.67;17.268
2015;7;8;18.283;33.778;66.305;16.716;0.37;79.111;13.55;14.42;15.72;11.62;89.92;12.57;83.94;1.59;2.17;3.11;1.48;15.223
2015;7;9;19.135;37.711;66.485;23.489;0.41;79.817;14.23;15.27;16.87;12.16;88.59;4.89;83.95;1.57;2.13;2.85;1.56;16.951
2015;7;10;15.998;2.91;67.517;13.637;0.32;77.105;13.88;14.83;16.34;11.86;89.31;14.69;84.0;1.7;2.03;3.06;1.3;1.326
2015;7;11;15.439;27.797;64.469;12.168;0.3;80.023;13.16;14.41;16.15;11.3;86.08;1.32;84.07;1.46;2.07;2.93;1.26;12.696
2015;7;12;17.083;2.694;65.527;0.4982;0.29;77.268;13.28;14.65;16.51;11.42;84.73;9.06;84.05;1.44;2.21;2.77;1.25;12.317
2015;7;13;18.286;56.503;67.596;54.845;0.61;70.277;12.43;14.76;17.61;10.84;76.52;0.08;83.94;1.54;1.99;2.97;2.29;24.962
2015;7;14;24.502;46.771;67.829;25.795;0.51;71.623;13.43;15.51;17.92;11.74;78.43;0.0;83.9;1.52;2.11;2.74;1.98;20.542
2015;7;15;17.393;30.732;67.452;14.806;0.33;78.979;15.11;16.16;17.74;12.86;88.52;2.87;83.99;1.29;2.05;2.14;1.46;13.954
2015;7;16;17.729;35.614;67.788;24.425;0.39;75.216;12.67;14.31;16.61;10.97;82.65;3.78;84.1;1.4;2.02;2.74;1.65;16.042
2015;7;17;18.257;53.561;69.586;51.247;0.58;74.585;10.24;13.14;16.7;9.34;70.11;1.09;84.1;1.55;2.37;2.97;2.31;23.542
2015;7;18;15.247;23.256;65.275;0.5957;0.25;79.001;11.25;13.14;15.57;10.0;79.81;11.45;84.11;1.52;2.37;2.97;1.14;10.798
2015;7;19;20.551;38.126;65.616;17.323;0.41;75.516;12.29;14.2;16.71;10.82;79.56;4.24;84.08;1.63;2.31;2.97;1.62;16.932
2015;7;20;22.224;43.361;65.225;2.592;0.47;79.003;13.48;15.32;17.74;11.66;80.57;6.12;84.0;1.6;2.42;2.84;1.8;19.702
2015;7;21;18.425;34.766;62.676;18.252;0.37;76.229;12.21;14.08;16.52;10.67;80.54;14.58;84.02;1.67;2.84;2.89;1.39;15.446
2015;7;22;15.588;26.599;63.847;0.7512;0.29;80.251;12.9;13.75;15.04;11.11;90.25;37.27;84.11;1.46;2.26;2.78;1.24;12.468
2015;7;23;15.682;25.529;60.742;0.5966;0.27;7.83;13.4;14.38;16.02;11.51;89.16;7.77;84.13;1.61;2.29;2.61;1.07;11.407
2015;7;24;20.362;45.974;6.845;31.582;0.49;75.242;13.01;14.72;17.19;11.2;81.96;1.43;84.1;1.5;2.11;2.61;1.98;20.513
2015;7;25;18.072;3.522;69.437;23.023;0.38;7.705;13.14;14.21;16.01;11.3;88.14;6.45;84.06;1.44;2.48;2.53;1.52;15.943
2015;7;26;18.974;44.854;7.026;3.444;0.48;74.134;12.54;14.08;16.38;10.87;83.69;3.64;83.97;1.55;2.59;2.62;1.9;19.918
2015;7;27;1.691;26.527;67.267;0.7418;0.28;78.905;13.24;14.67;16.82;11.39;84.17;3.85;83.93;1.37;2.17;2.61;1.25;12.247
2015;7;28;1.891;31.394;66.811;11.585;0.33;77.261;13.61;14.73;16.53;11.68;87.58;8.94;83.91;1.56;2.28;2.8;1.33;14.105
2015;7;29;16.193;28.382;63.072;10.315;0.3;77.172;13.08;14.45;16.39;11.26;85.04;24.74;84.01;1.62;2.42;2.99;1.14;12.965
2015;7;30;16.978;29.155;67.428;13.721;0.31;76.433;12.31;13.92;16.18;10.69;82.76;10.82;84.11;1.53;2.44;2.84;1.22;13.217
2015;7;31;18.216;32.201;6.901;13.138;0.34;77.806;11.77;13.78;16.43;10.36;78.59;3.57;84.03;1.68;2.51;3.06;1.39;1.463
2015;8;1;17.174;3.421;69.576;23.393;0.36;75.101;13.01;14.56;16.84;11.23;83.06;0.49;83.97;1.46;2.21;2.51;1.44;15.336
2015;8;2;1.776;35.273;69.218;24.293;0.37;78.641;10.74;13.32;16.56;9.69;73.33;0.01;83.93;1.51;2.67;2.94;1.48;15.742
2015;8;3;19.505;42.053;6.841;3.073;0.44;76.558;12.08;14.28;17.27;10.57;76.28;0.0;83.89;1.57;2.33;2.91;1.66;18.679
2015;8;4;16.927;4.127;71.338;34.709;0.43;7.722;13.65;15.15;17.46;11.69;83.7;2.18;84.02;1.49;2.0;2.64;1.77;18.439
2015;8;5;1.686;31.754;6.655;17.587;0.33;81.686;14.27;15.37;17.19;12.17;87.97;5.76;84.04;1.57;1.98;2.77;1.34;14.856
2015;8;6;18.197;54.235;72.367;50.426;0.57;72.043;12.62;14.8;17.69;10.95;77.97;0.39;83.9;1.48;2.11;2.71;2.15;23.786
2015;8;7;20.162;50.018;68.702;39.996;0.52;76.416;13.67;15.47;17.83;11.81;80.75;2.27;83.86;1.69;2.36;2.96;1.92;22.649
2015;8;8;19.939;38.822;6.563;21.732;0.4;76.699;14.46;15.6;17.2;12.35;87.52;7.65;83.92;1.66;2.37;2.94;1.54;17.119
2015;8;9;2.046;37.241;7.013;17.203;0.39;78.898;14.55;16.04;17.99;12.49;84.35;14.35;83.88;1.75;2.64;3.1;1.6;16.728
2015;8;10;19.226;47.006;71.587;40.682;0.49;77.431;14.43;15.81;17.63;12.36;85.39;1.11;83.84;1.77;2.62;3.35;1.95;20.933
2015;8;11;20.052;38.772;72.142;22.078;0.4;74.225;13.79;14.89;16.45;11.81;87.9;9.58;83.95;1.6;1.95;2.95;1.69;17.292
2015;8;12;19.618;3.763;72.031;22.274;0.39;7.573;13.68;15.23;17.47;11.74;83.48;13.09;83.96;1.36;1.86;2.34;1.7;17.122
2015;8;13;17.803;49.358;72.912;42.542;0.51;75.979;13.22;14.67;16.76;11.38;84.72;18.64;83.96;1.69;2.5;2.94;2.21;21.814
2015;8;14;18.326;3.137;70.759;11.335;0.32;79.164;13.31;14.54;16.32;11.44;86.24;36.15;84.01;1.63;2.55;2.8;1.53;14.532
2015;8;15;16.378;30.574;71.232;15.847;0.31;76.978;13.05;14.68;17.05;11.21;82.64;1.01;84.05;1.26;1.93;2.55;1.41;13.774
2015;8;16;16.358;32.501;69.432;17.206;0.33;7.825;12.87;14.57;17.01;11.13;81.48;14.31;84.01;1.62;2.66;3.05;1.46;14.777
2015;8;17;19.529;36.722;6.923;19.711;0.38;76.769;11.77;14.02;16.92;10.36;76.17;2.23;84.0;1.77;2.92;3.22;1.58;16.486
2015;8;18;18.629;65.585;74.309;63.542;0.67;71.174;12.41;14.72;17.65;10.81;76.26;7.54;84.01;1.58;2.27;2.96;2.59;2.867
2015;8;19;18.425;35.537;70.738;19.939;0.36;78.648;12.97;14.96;17.66;11.22;78.87;2.07;84.0;1.71;2.86;3.05;1.49;15.934
2015;8;20;17.604;35.825;68.767;20.628;0.36;7.506;14.03;15.72;18.08;12.0;81.91;0.01;83.95;1.48;2.43;2.45;1.47;16.106
2015;8;21;18.439;36.965;70.063;19.332;0.38;77.035;13.25;15.09;17.5;11.41;80.69;0.74;83.96;1.42;1.87;2.42;1.62;16.706
2015;8;22;19.726;52.546;7.163;4.519;0.53;71.875;11.1;14.0;17.48;9.95;72.37;1.0;83.9;1.49;2.38;2.87;2.13;22.886
2015;8;23;17.796;31.879;63.648;0.9986;0.32;81.552;12.97;14.99;17.55;11.32;78.52;3.29;83.85;1.57;2.34;2.95;1.3;14.549
2015;8;24;17.899;3.276;67.087;14.496;0.33;78.658;14.2;15.64;17.81;12.22;84.5;10.62;83.86;1.64;2.53;2.73;1.4;14.659
2015;8;25;17.767;31.394;70.082;12.682;0.32;78.734;14.2;15.78;18.09;12.14;83.53;3.33;83.9;1.32;1.76;2.53;1.35;14.086
2015;8;26;2.106;47.695;73.212;35.546;0.48;75.773;13.91;15.93;18.55;12.01;78.7;0.24;83.89;1.81;2.46;3.21;2.01;21.134
2015;8;27;22.217;45.653;72.163;30.254;0.46;72.794;14.5;16.03;18.19;12.39;83.76;5.21;83.94;1.53;2.05;2.74;1.86;19.994
2015;8;28;16.896;27.127;7.183;0.9854;0.27;79.243;13.79;14.66;16.08;11.8;90.05;20.48;84.08;1.3;2.13;2.44;1.23;12.451
2015;8;29;15.948;29.198;70.702;11.333;0.29;78.026;13.04;14.48;16.76;11.21;84.48;1.96;84.09;1.43;1.96;2.39;1.3;1.327
2015;8;30;18.876;38.066;71.585;21.931;0.38;77.688;13.2;14.93;17.4;11.35;81.72;1.03;84.06;1.49;1.98;2.6;1.65;17.285
2015;8;31;17.738;30.874;71.719;12.206;0.31;76.692;13.11;14.8;17.27;11.29;81.89;1.12;84.12;1.51;2.18;2.51;1.39;13.884
2015;9;1;15.727;26.496;71.398;0.6782;0.26;79.675;12.92;14.23;16.3;11.11;85.43;12.23;84.15;1.38;1.91;2.49;1.26;12.257
2015;9;2;16.692;35.986;73.013;26.069;0.36;76.678;12.41;14.27;16.84;10.76;80.54;2.46;84.15;1.46;2.05;2.82;1.56;16.248
2015;9;3;22.027;46.937;74.177;29.887;0.47;77.642;10.52;13.53;17.09;9.56;69.49;0.04;83.97;1.69;2.51;2.99;2.05;20.755
2015;9;4;19.702;43.896;74.261;32.479;0.44;75.996;11.98;14.32;17.23;10.56;75.43;1.34;83.96;1.46;2.51;2.89;1.9;19.519
2015;9;5;21.516;4.061;75.943;23.071;0.4;74.146;12.8;14.99;17.68;11.16;76.98;4.88;83.94;1.53;2.54;2.75;1.72;18.317
2015;9;6;19.476;35.352;71.266;15.238;0.35;81.535;14.66;16.09;18.16;12.54;84.92;7.4;83.92;1.33;1.89;2.39;1.54;16.404
2015;9;7;20.729;40.063;7.409;23.978;0.4;76.404;13.74;15.38;17.38;11.78;82.4;12.54;83.88;1.7;2.23;3.43;1.74;17.875
2015;9;8;22.121;48.007;73.997;33.439;0.47;77.585;13.84;15.95;18.56;11.95;78.66;2.08;83.75;1.71;2.61;3.11;1.99;21.713
2015;9;9;21.199;45.384;76.243;34.452;0.45;74.282;13.8;15.92;18.61;11.89;78.14;9.23;83.75;1.74;2.55;3.1;1.89;20.059
2015;9;10;20.726;64.834;77.254;60.792;0.64;71.678;14.78;16.57;18.81;12.72;81.85;1.82;83.78;1.6;2.3;2.95;2.64;28.231
2015;9;11;3.101;56.186;74.798;2.61;0.55;7.482;13.1;15.12;17.47;11.37;78.2;5.18;83.95;1.5;2.06;2.96;2.33;2.46
2015;9;12;17.076;71.266;78.451;71.114;0.7;6.703;12.51;14.7;17.29;10.88;77.54;0.04;83.98;1.61;2.2;3.21;2.81;30.902
2015;9;13;17.093;72.485;78.454;73.399;0.71;68.417;10.9;13.96;17.62;9.79;69.1;0.0;83.99;1.48;2.38;3.02;2.8;31.606
2015;9;14;1.435;76.466;79.262;80.282;0.75;64.128;10.07;13.26;17.13;9.27;67.83;0.0;83.99;1.88;2.56;3.62;2.96;33.218
2015;9;15;19.906;60.941;73.738;56.227;0.6;71.052;12.52;14.85;17.89;10.9;75.9;3.55;84.05;1.59;2.34;2.9;2.21;26.306
2015;9;16;17.234;38.431;72.463;26.455;0.37;76.577;12.66;14.97;17.97;10.99;76.28;0.97;83.97;1.83;2.77;3.07;1.54;16.975
2015;9;17;22.721;47.414;73.934;30.125;0.46;77.933;14.95;16.64;18.78;12.85;82.19;6.14;83.82;1.57;2.47;2.59;1.96;21.029
2015;9;18;19.058;34.025;74.743;1.338;0.33;8.016;15.37;16.6;18.39;13.1;86.64;9.2;83.82;1.32;2.29;2.42;1.51;15.499
2015;9;19;1.979;32.551;76.668;0.9456;0.32;7.975;14.59;15.92;17.84;12.44;85.42;21.85;83.93;1.48;2.05;2.58;1.49;14.803
2015;9;20;19.668;36.036;72.322;14.758;0.35;79.961;13.03;14.18;15.8;11.21;86.73;13.29;84.02;1.29;1.81;3.07;1.56;16.294
2015;9;21;21.094;42.228;75.686;23.314;0.41;75.871;11.98;14.5;17.57;10.51;74.33;1.67;83.86;1.55;2.06;3.2;1.76;1.879
2015;9;22;20.426;47.758;74.746;35.074;0.46;83.472;12.97;15.11;17.8;11.36;77.92;12.67;83.79;1.72;2.37;3.2;2.03;21.946
2015;9;23;19.687;32.138;7.603;13.382;0.31;76.812;14.52;15.92;17.95;12.4;85.2;12.18;83.81;1.59;2.29;3.3;1.39;14.671
2015;9;24;21.487;45.475;74.436;27.718;0.44;80.352;13.58;15.4;17.77;11.69;80.44;5.33;83.83;1.75;2.4;3.54;1.91;20.554
2015;9;25;19.471;43.183;7.681;2.875;0.42;77.244;13.2;15.41;18.29;11.43;76.69;0.25;83.87;1.91;2.57;3.53;1.86;19.488
2015;9;26;18.648;36.994;76.094;19.416;0.36;78.686;13.43;15.63;18.42;11.69;76.6;0.3;83.88;1.87;2.49;3.27;1.67;16.978
2015;9;27;20.837;46.896;76.637;31.819;0.45;78.725;13.04;15.18;17.98;11.26;77.65;2.39;83.93;1.86;2.32;3.41;2.12;21.233
2015;9;28;19.476;45.523;7.825;36.754;0.44;75.814;12.2;14.66;17.67;10.67;75.45;4.76;83.85;1.91;2.47;3.78;2.04;20.381
2015;9;29;21.007;68.988;78.002;61.529;0.67;7.111;12.7;15.36;18.21;11.11;73.08;3.55;83.71;1.98;2.49;3.78;2.88;3.049
2015;9;30;24.178;47.854;7.644;23.911;0.46;77.938;15.67;17.19;18.88;13.51;83.95;16.05;83.64;1.8;2.77;3.03;2.17;21.684
2015;10;1;20.088;41.467;74.916;22.121;0.4;80.155;16.23;17.4;19.15;13.9;87.8;5.76;83.7;1.58;3.0;2.74;1.96;19.166
2015;10;2;21.758;49.536;77.606;34.476;0.48;76.728;16.02;17.04;18.6;13.68;89.24;16.09;83.74;1.5;2.82;2.62;2.37;22.428
2015;10;3;1.794;34.507;76.447;19.409;0.33;7.903;14.97;16.12;17.9;12.75;87.73;19.1;83.81;1.56;2.53;2.77;1.68;16.118
2015;10;4;1.506;22.231;71.599;0.3629;0.21;80.117;14.1;15.23;17.0;12.05;87.24;15.29;83.96;1.7;2.19;3.24;1.13;10.848
2015;10;5;2.028;39.528;75.794;22.702;0.38;79.462;14.39;15.87;18.12;12.26;84.37;16.45;84.02;1.54;2.28;2.62;1.83;18.118
2015;10;6;1.765;36.941;76.135;24.526;0.36;79.908;14.55;16.1;18.28;12.42;83.41;10.15;83.97;1.67;2.22;3.46;1.78;17.237
2015;10;7;19.805;38.206;78.161;19.915;0.37;76.764;13.26;15.93;18.9;11.44;73.39;0.31;83.87;1.84;2.37;3.34;1.86;17.734
2015;10;8;25.589;55.718;75.012;36.799;0.54;80.594;15.39;16.82;18.64;13.2;84.48;3.73;83.82;1.72;2.66;2.92;2.37;2.555
2015;10;9;19.147;42.816;77.921;30.283;0.41;7.704;16.18;17.32;18.86;13.9;87.62;9.42;83.8;1.71;2.72;2.99;1.98;19.558
2015;10;10;19.663;32.741;73.697;11.803;0.31;82.469;15.9;17.25;19.2;13.59;86.16;4.94;83.83;1.39;2.32;2.41;1.56;15.662
2015;10;11;22.598;36.024;75.898;12.194;0.35;79.298;15.87;17.21;19.05;13.57;85.83;1.81;83.77;1.35;2.38;2.44;1.71;16.495
2015;10;12;21.914;36.166;74.246;0.833;0.35;79.944;16.14;17.23;18.89;13.8;88.23;5.98;83.81;1.5;2.69;2.49;1.66;16.464
2015;10;13;21.391;30.218;69.785;0.301;0.29;82.106;16.63;17.36;18.44;14.2;91.96;17.51;83.87;1.21;2.57;1.8;1.39;13.901
2015;10;14;23.662;40.481;77.198;13.354;0.39;78.799;16.33;17.67;19.57;13.98;86.07;9.13;83.81;1.76;2.86;3.01;2.02;18.636
2015;10;15;2.369;42.142;77.138;1.194;0.41;79.435;16.0;16.81;18.1;13.65;91.02;12.76;83.82;1.2;2.02;1.95;2.1;19.375
2015;10;16;23.645;36.593;77.424;0.6314;0.35;77.434;13.9;15.19;17.08;11.89;86.28;5.06;83.9;1.07;1.92;2.19;1.83;1.698
2015;10;17;19.188;32.674;71.767;13.337;0.31;79.781;13.93;15.25;17.27;11.92;85.56;11.18;83.97;1.57;2.14;2.8;1.45;14.933
2015;10;18;14.539;20.897;71.074;0.3542;0.2;79.822;13.83;15.05;16.84;11.81;86.55;18.02;84.12;1.57;2.25;2.56;1.0;0.9852
2015;10;19;17.009;28.166;66.238;0.8834;0.27;77.633;13.74;15.09;16.93;11.75;85.13;2.03;84.06;1.54;2.35;2.62;1.16;12.938
2015;10;20;22.634;38.702;73.178;1.433;0.37;75.062;14.33;16.08;18.42;12.27;82.0;0.02;83.97;1.67;2.68;3.1;1.75;1.764
2015;10;21;19.442;54.022;78.218;4.793;0.52;76.114;13.02;15.43;18.46;11.26;76.1;0.0;83.92;1.66;2.22;3.12;2.38;2.407
2015;10;22;22.411;4.393;77.414;25.486;0.42;78.504;13.27;15.87;18.89;11.48;73.22;0.01;83.85;1.72;2.28;2.91;2.05;20.134
2015;10;23;24.408;43.966;77.434;20.342;0.42;78.264;13.84;16.25;18.77;12.02;75.66;9.63;83.81;1.54;2.22;2.52;2.11;20.258
2015;10;24;20.402;4.062;7.62;21.127;0.39;79.622;14.89;16.43;18.48;12.71;83.91;10.27;83.9;1.45;2.11;2.86;1.93;18.766
2015;10;25;2.365;37.457;76.783;11.762;0.36;77.791;14.06;15.91;18.18;12.07;81.04;3.66;83.95;1.68;2.28;3.34;1.86;17.467
2015;10;26;22.382;43.807;74.592;24.797;0.42;79.738;14.43;16.18;18.61;12.37;81.86;2.45;83.98;1.56;2.26;2.97;1.97;20.362
2015;10;27;20.554;42.026;7.615;22.702;0.41;7.649;14.38;16.02;18.33;12.29;83.2;3.74;84.01;1.71;2.38;3.0;2.04;1.987
2015;10;28;20.338;45.425;77.707;32.018;0.44;75.674;12.53;14.54;16.93;10.87;78.5;6.52;84.06;1.66;2.29;3.11;2.13;21.257
2015;10;29;20.957;44.189;77.354;24.936;0.43;80.038;13.95;16.31;18.25;12.01;75.38;6.32;83.89;1.8;2.68;2.64;2.27;21.204
2015;10;30;21.286;56.618;77.981;45.113;0.55;7.459;15.09;17.44;19.33;12.98;76.17;11.61;83.8;1.31;2.55;1.79;2.65;25.872
2015;10;31;21.914;48.833;74.513;32.875;0.47;7.824;16.33;18.19;19.65;13.98;79.99;2.41;83.78;1.01;2.28;1.36;2.21;22.584
2015;11;1;19.234;30.326;73.042;0.6286;0.29;77.842;16.18;17.33;18.59;13.84;87.21;1.06;83.73;0.84;1.61;1.56;1.47;1.416
2015;11;2;23.405;43.601;63.878;17.748;0.42;75.571;15.51;17.42;19.24;13.31;79.97;7.93;83.59;1.36;2.45;2.42;1.67;19.027
2015;11;3;21.427;5.61;7.362;4.259;0.54;73.505;15.59;17.62;19.3;13.4;78.74;6.5;83.64;1.36;2.8;1.91;2.38;24.888
2015;11;4;24.787;36.756;74.234;0.4802;0.36;7.759;16.69;17.43;18.03;14.28;91.49;11.75;83.76;1.2;2.97;1.89;1.79;17.765
2015;11;5;24.475;44.227;7.457;15.012;0.43;77.801;15.97;17.03;18.17;13.63;88.41;15.19;83.82;1.41;3.05;2.26;2.14;20.863
2015;11;6;22.702;46.361;75.698;23.297;0.45;79.831;16.09;17.43;18.96;13.79;85.53;22.83;83.78;1.7;2.97;2.73;2.27;21.862
2015;11;7;15.972;21.996;75.341;0.1308;0.21;78.962;16.89;17.52;18.56;14.45;93.05;49.95;83.82;1.44;2.46;2.43;1.26;11.414
2015;11;8;21.319;38.614;72.401;15.934;0.38;77.294;16.14;16.95;18.3;13.77;91.11;6.5;83.81;1.71;3.07;2.78;1.85;18.209
2015;11;9;2.046;37.498;7.14;16.063;0.37;79.932;15.06;15.98;17.53;12.81;89.83;19.22;83.92;1.55;2.58;2.84;1.76;17.899
2015;11;10;19.327;36.823;77.304;2.051;0.36;77.198;12.47;14.7;17.31;10.83;76.99;5.94;83.91;1.74;2.52;3.18;1.92;1.775
2015;11;11;23.582;41.861;73.812;15.778;0.41;79.229;12.78;14.95;17.22;11.17;77.17;3.02;83.83;1.45;2.24;2.47;2.06;20.237
2015;11;12;2.207;36.305;74.254;12.809;0.35;78.617;14.61;16.08;18.2;12.49;84.57;4.96;83.79;1.41;1.91;2.58;1.75;16.759
2015;11;13;2.159;4.063;73.102;20.388;0.4;77.743;14.99;16.29;18.21;12.82;86.12;6.93;83.73;1.46;2.24;2.53;1.9;18.398
2015;11;14;1.992;38.129;73.618;17.909;0.37;80.405;15.69;16.87;18.74;13.38;87.2;0.34;83.78;1.18;2.19;1.9;1.8;17.618
2015;11;15;20.546;36.298;7.164;13.044;0.36;78.986;15.68;16.66;18.23;13.36;89.1;1.69;83.81;1.15;1.94;1.91;1.71;16.745
2015;11;16;24.266;46.402;7.285;22.562;0.45;78.564;15.41;16.56;18.23;13.16;87.47;15.24;83.71;1.3;2.35;2.36;2.16;21.118
2015;11;17;19.404;28.032;7.289;0.5244;0.27;79.517;15.93;17.24;18.7;13.67;85.69;9.61;83.63;1.72;2.85;2.68;1.39;13.126
2015;11;18;21.864;4.601;74.647;30.631;0.45;76.764;16.57;17.73;19.49;14.2;87.72;1.83;83.62;1.5;2.85;2.42;2.2;21.137
2015;11;19;21.984;57.194;76.099;48.432;0.56;74.885;16.84;18.79;20.34;14.49;79.27;0.94;83.55;1.42;2.72;1.9;2.52;2.575
2015;11;20;22.025;54.631;76.222;45.854;0.54;7.602;17.24;18.55;19.72;14.86;85.84;6.34;83.52;1.14;2.4;1.5;2.4;24.456
2015;11;21;21.946;47.215;74.518;32.254;0.46;75.845;16.94;18.2;19.63;14.55;86.57;4.64;83.6;1.3;2.55;1.99;2.07;21.127
2015;11;22;24.518;38.386;73.325;1.049;0.38;81.048;16.18;17.24;18.7;13.82;88.55;4.97;83.71;1.21;2.34;2.06;1.75;17.369
2015;11;23;20.494;31.164;70.466;0.7054;0.31;80.899;16.12;17.0;18.42;13.76;90.3;8.2;83.71;1.22;2.72;1.95;1.41;1.423
2015;11;24;22.159;38.052;7.423;1.481;0.38;78.929;15.52;17.21;19.24;13.31;82.41;1.14;83.69;1.6;2.46;2.66;1.78;1.735
2015;11;25;21.869;37.884;7.289;1.567;0.37;8.304;15.86;17.14;18.61;13.55;86.1;1.65;83.72;1.5;2.59;2.43;1.78;17.633
2015;11;26;22.159;39.535;7.583;19.541;0.39;77.249;14.83;16.74;19.18;12.72;79.89;6.73;83.78;1.64;2.2;3.04;1.85;17.743
2015;11;27;21.754;50.626;73.973;41.594;0.5;80.009;16.02;17.41;19.34;13.71;85.55;8.86;83.71;1.49;2.27;2.57;2.15;23.078
2015;11;28;19.637;43.922;75.269;3.192;0.43;77.441;16.78;18.07;19.71;14.43;86.62;6.71;83.62;1.45;2.68;2.32;1.99;19.894
2015;11;29;20.705;42.199;75.866;2.965;0.42;79.538;17.35;18.25;19.68;14.91;90.42;14.4;83.62;1.6;2.8;2.63;1.96;19.152
2015;11;30;21.768;35.575;73.735;14.429;0.35;82.471;17.58;18.49;19.98;15.12;90.19;3.15;83.68;2.09;3.16;3.56;1.69;16.426
